TYPE,CONC_NM_PBPK_pred,DV_NM
SAMPLE,11697.304,1640.84034345062
SAMPLE,1526.0845,672.684158276259
SAMPLE,202.88847,397.970284950288
SAMPLE,31.56483,206.974234358301
SAMPLE,10.324531,76.8574186257595
SAMPLE,7.4727796,22.1264177363506
SAMPLE,7.3584123,10.2971651920268
DOSE,0,NA
SAMPLE,20387.545,2464.06911624718
SAMPLE,11697.304,2129.63359280732
SAMPLE,1526.0845,977.859436595269
SAMPLE,202.88847,618.60105934712
SAMPLE,31.56483,322.715014506681
SAMPLE,10.324531,114.811353730562
SAMPLE,7.4727796,32.80620243358
SAMPLE,7.3584123,17.6683309308176
DOSE,0,NA
SAMPLE,13180.34,3794.45436755221
SAMPLE,5870.7223,2560.88730231124
SAMPLE,730.4574,916.19546360792
SAMPLE,151.60397,218.025416409619
SAMPLE,59.53403,104.017859090733
SAMPLE,17.675728,34.3815526714758
SAMPLE,8.427881,12.2833551668074
SAMPLE,5.8210664,6.38295332544969
DOSE,0,NA
SAMPLE,61532.09,9572.6009090962
SAMPLE,57718.494,7033.97290627779
SAMPLE,53160.835,8353.41437849394
SAMPLE,45627.792,6792.10040585734
SAMPLE,34338.642,4039.79487999841
SAMPLE,20469.584,2059.6989383807
SAMPLE,8720.78,659.021691987192
SAMPLE,1736.7558,27.4076533538073
DOSE,0,NA
SAMPLE,7702.7183,25500.9332782686
SAMPLE,4811.908,20135.53858863
SAMPLE,3700.0952,17225.7157987136
SAMPLE,2826.7677,16934.0568679546
SAMPLE,2122.9467,7643.24252353501
SAMPLE,1658.0815,1642.26050543286
SAMPLE,1228.6624,453.666495336354
SAMPLE,493.60788,29.2034921096868
DOSE,0,NA
SAMPLE,62790.382,62951.7276527214
SAMPLE,60177.536,63093.4180449518
SAMPLE,58132.954,68092.8905738655
SAMPLE,56093.075,47181.5859716678
SAMPLE,51366.146,36864.1111668848
SAMPLE,37567.42,37894.431895638
SAMPLE,18963.371,21293.1315527758
SAMPLE,3049.4034,2499.132255223
DOSE,0,NA
SAMPLE,39662.304,1447.45784043739
SAMPLE,39208.64,662.511215507632
SAMPLE,38831.44,264.308501466799
SAMPLE,38538.776,173.185607558864
SAMPLE,38024.05,129.316845703235
SAMPLE,37191.39,79.3380531200155
SAMPLE,35868.01,38.7745649840584
SAMPLE,34588.154,26.5876118620006
SAMPLE,33240.593,15.4159458088887
SAMPLE,22427.37,3.93630707629377
DOSE,0,NA
SAMPLE,31398.666,954.701251110125
SAMPLE,24594.563,710.711309835215
SAMPLE,11912.221,462.965041125815
SAMPLE,5216.758,378.742482280349
SAMPLE,2669.2846,301.115600986207
SAMPLE,1314.0833,188.076855188594
SAMPLE,349.91142,90.4624287440639
SAMPLE,179.64561,50.0861393944717
SAMPLE,108.30012,27.5923620948901
SAMPLE,8.597545,1.35794759006446
DOSE,0,NA
SAMPLE,20402.605,809.277347433769
SAMPLE,12626.697,388.215130968318
SAMPLE,3394.1162,224.845229652876
SAMPLE,889.323,163.777940278038
SAMPLE,521.4284,116.256269421292
SAMPLE,410.91812,53.3073097818021
SAMPLE,199.47393,17.8732248305057
SAMPLE,104.395345,6.70122775450439
SAMPLE,61.061874,2.98087628582997
DOSE,0,NA
SAMPLE,23501.684,734.756565900568
SAMPLE,13278.253,438.252631385945
SAMPLE,2895.3195,286.817285316843
SAMPLE,454.40164,205.846114406919
SAMPLE,83.77168,140.142692738034
SAMPLE,31.467628,83.1912471187042
SAMPLE,18.04773,36.6079068262302
SAMPLE,16.29228,19.5008768277139
SAMPLE,11.825425,11.5871252457125
SAMPLE,2.2841203,2.45041604195945
DOSE,0,NA
SAMPLE,7671.0896,666.318381951126
SAMPLE,2792.808,333.412198844475
SAMPLE,472.88686,135.966739860035
SAMPLE,251.19603,71.2146365702042
SAMPLE,184.80605,41.1440958615928
SAMPLE,124.89122,21.8211822656898
SAMPLE,66.90385,6.70145647784982
SAMPLE,41.316457,2.55506188885893
SAMPLE,28.585171,1.52005443093867
DOSE,0,NA
SAMPLE,28373.648,2121.92496397069
SAMPLE,23262.12,1502.22422674537
SAMPLE,13812.117,1108.16706290173
SAMPLE,7174.954,1000.75131312846
SAMPLE,2526.3338,695.448271936764
SAMPLE,683.72875,544.112175128601
SAMPLE,287.35697,227.849480430486
SAMPLE,185.7265,111.302455181279
SAMPLE,124.820665,62.5189940989665
SAMPLE,12.851139,1.85293338685909
DOSE,0,NA
SAMPLE,18503.36,613.820203036412
SAMPLE,9867.473,504.392909854142
SAMPLE,1948.9336,326.095910932478
SAMPLE,311.53205,175.920308524871
SAMPLE,76.787114,205.197695308516
SAMPLE,25.54125,119.456102800951
SAMPLE,8.857347,52.7083683201426
SAMPLE,6.919711,26.2398698231289
SAMPLE,4.5287376,14.2265987932874
DOSE,0,NA
SAMPLE,10111.792,858.145209099161
SAMPLE,4082.8934,563.434721034752
SAMPLE,1701.7511,434.897200466833
SAMPLE,819.8444,288.538827627985
SAMPLE,262.30225,249.059019380329
SAMPLE,42.91729,145.837008062244
SAMPLE,7.869494,73.7615661250489
SAMPLE,3.571423,38.3715596364263
SAMPLE,1.7040498,26.4354839139969
DOSE,0,NA
SAMPLE,41268.36,680.481838196794
SAMPLE,41029.72,271.725360905152
SAMPLE,42527.187,130.405264739201
SAMPLE,47095.543,97.1903067031627
SAMPLE,54506.76,45.7623256588242
SAMPLE,57878.674,16.4863278190366
SAMPLE,56075.96,4.22068872263378
DOSE,0,NA
SAMPLE,39657.036,1766.00314837398
SAMPLE,38250.042,781.680521915753
SAMPLE,34629.337,498.770209157246
SAMPLE,30161.821,316.879231211774
SAMPLE,23175.518,191.66900804433
SAMPLE,14278.5015,67.0581631630878
SAMPLE,6209.545,14.3442810028875
SAMPLE,3098.2928,5.24913702513117
SAMPLE,1730.7727,2.49655919230797
DOSE,0,NA
SAMPLE,46676.933,2208.43284453539
SAMPLE,46185.104,540.199206460646
SAMPLE,45780.388,208.703644280653
SAMPLE,45571.796,95.4339752455557
SAMPLE,45578.293,54.1921530567784
SAMPLE,46485.233,27.0995246995712
SAMPLE,47977.825,13.0121081059993
SAMPLE,47538.635,6.7108298301588
SAMPLE,45976.944,4.29489855843424
DOSE,0,NA
SAMPLE,27743.567,1874.27562722383
SAMPLE,18492.867,617.636382944053
SAMPLE,5384.706,339.625407292137
SAMPLE,1331.2305,193.163868681335
SAMPLE,628.92646,106.110341707413
SAMPLE,554.3818,57.1536738132856
SAMPLE,314.26722,30.4311476003492
SAMPLE,171.00592,18.0451145658479
SAMPLE,102.99197,12.4271427463792
SAMPLE,8.723114,1.49991353895587
DOSE,0,NA
SAMPLE,2682.7886,1533.36983818748
SAMPLE,1358.261,843.116968691264
SAMPLE,1050.1484,455.214069583975
SAMPLE,876.13684,314.200785950466
SAMPLE,623.0961,172.384365453575
SAMPLE,300.46985,56.0952662622986
SAMPLE,91.908224,13.1024602994332
SAMPLE,38.44026,4.72010013806491
SAMPLE,17.432293,2.28875257744703
DOSE,0,NA
SAMPLE,18510.986,406.438729780933
SAMPLE,10152.736,233.990187917343
SAMPLE,3005.99,182.338591463818
SAMPLE,1302.4588,163.137560945988
SAMPLE,380.79056,122.688912067736
SAMPLE,66.14479,102.138101616238
SAMPLE,9.641944,67.2830942086985
SAMPLE,3.0910303,50.5496586710904
SAMPLE,1.4238799,35.0500206235935
SAMPLE,0.07608213,1.56579784422332
DOSE,0,NA
SAMPLE,34972.595,925.433796054555
SAMPLE,33835.94,622.421362153899
SAMPLE,30889.52,445.601620265228
SAMPLE,27299.812,414.613148466681
SAMPLE,21669.394,351.696202793617
SAMPLE,14325.549,239.01444133395
SAMPLE,7335.533,144.129525900825
SAMPLE,4292.544,100.36018553994
SAMPLE,2754.4513,59.2449686876748
SAMPLE,377.38627,2.17341407526004
DOSE,0,NA
SAMPLE,22744.621,340.212287043031
SAMPLE,14220.413,215.49258029076
SAMPLE,4131.181,135.741825349944
SAMPLE,941.2275,108.754998510354
SAMPLE,134.42056,54.9286802088756
SAMPLE,40.95293,19.9705760962981
SAMPLE,18.513612,5.91614298725178
SAMPLE,15.863137,2.33737904401093
SAMPLE,13.886322,1.18160110212706
DOSE,0,NA
SAMPLE,6757.9007,971.436922211839
SAMPLE,4790.146,520.511812200035
SAMPLE,3421.7875,435.569704322713
SAMPLE,2149.1058,295.427233495838
SAMPLE,949.15384,207.187411782935
SAMPLE,286.49476,131.345028090836
SAMPLE,61.09843,77.9384852169542
SAMPLE,25.360152,41.1406350915681
SAMPLE,13.576456,19.9325632773428
DOSE,0,NA
SAMPLE,26147.97,1078.45228774321
SAMPLE,17766.832,587.759977838773
SAMPLE,5726.3556,397.911945384843
SAMPLE,1217.956,325.368071906732
SAMPLE,178.8026,237.119376387404
SAMPLE,44.1199,150.872744301567
SAMPLE,20.111306,47.7507112879085
SAMPLE,14.872955,21.6940521719997
SAMPLE,11.399737,8.95375875740234
DOSE,0,NA
