TYPE,CONC_NM_PBPK_pred,DV_NM
SAMPLE,82.31543,6.70145647784982
SAMPLE,36.698252,2.55506188885893
SAMPLE,16.43708,1.52005443093867
DOSE,0,NA
SAMPLE,16478.485,2121.92496397069
SAMPLE,8946.976,1502.22422674537
SAMPLE,2832.3941,1108.16706290173
SAMPLE,1608.0558,1000.75131312846
SAMPLE,911.7204,695.448271936764
SAMPLE,434.19644,544.112175128601
SAMPLE,144.62264,227.849480430486
SAMPLE,54.13184,111.302455181279
SAMPLE,21.213165,62.5189940989665
SAMPLE,1.1467871,1.85293338685909
DOSE,0,NA
SAMPLE,2940.8538,613.820203036412
SAMPLE,1339.5646,504.392909854142
SAMPLE,642.91656,326.095910932478
SAMPLE,557.6736,175.920308524871
SAMPLE,463.4811,205.197695308516
SAMPLE,328.5829,119.456102800951
SAMPLE,166.7385,52.7083683201426
SAMPLE,85.618876,26.2398698231289
SAMPLE,44.011824,14.2265987932874
DOSE,0,NA
SAMPLE,9323.614,858.145209099161
SAMPLE,2932.5144,563.434721034752
SAMPLE,1317.648,434.897200466833
SAMPLE,879.49646,288.538827627985
SAMPLE,436.54415,249.059019380329
SAMPLE,117.98084,145.837008062244
SAMPLE,9.631073,73.7615661250489
SAMPLE,0.88542444,38.3715596364263
SAMPLE,0.13580121,26.4354839139969
DOSE,0,NA
SAMPLE,27993.47,680.481838196794
SAMPLE,20689.667,271.725360905152
SAMPLE,9655.722,130.405264739201
SAMPLE,4782.4836,97.1903067031627
SAMPLE,1902.0934,45.7623256588242
SAMPLE,492.71283,16.4863278190366
SAMPLE,142.70554,4.22068872263378
DOSE,0,NA
SAMPLE,24241.098,1766.00314837398
SAMPLE,14633.552,781.680521915753
SAMPLE,4105.8574,498.770209157246
SAMPLE,1526.243,316.879231211774
SAMPLE,708.3293,191.66900804433
SAMPLE,290.29703,67.0581631630878
SAMPLE,60.846888,14.3442810028875
SAMPLE,20.5356,5.24913702513117
SAMPLE,12.565031,2.49655919230797
DOSE,0,NA
SAMPLE,31762.775,2208.43284453539
SAMPLE,22511.64,540.199206460646
SAMPLE,8095.846,208.703644280653
SAMPLE,2684.333,95.4339752455557
SAMPLE,1098.6258,54.1921530567784
SAMPLE,588.84615,27.0995246995712
SAMPLE,205.43061,13.0121081059993
SAMPLE,97.01904,6.7108298301588
SAMPLE,60.612038,4.29489855843424
DOSE,0,NA
SAMPLE,10475.852,1874.27562722383
SAMPLE,3031.7016,617.636382944053
SAMPLE,741.30523,339.625407292137
SAMPLE,586.0048,193.163868681335
SAMPLE,417.8871,106.110341707413
SAMPLE,232.67011,57.1536738132856
SAMPLE,84.24101,30.4311476003492
SAMPLE,36.68441,18.0451145658479
SAMPLE,17.861491,12.4271427463792
