TYPE,CONC_NM_PBPK_pred,DV_NM
SAMPLE,6.497843,140.142692738034
SAMPLE,4.742465,83.1912471187042
SAMPLE,2.5439751,36.6079068262302
SAMPLE,0.932164,19.5008768277139
SAMPLE,0.33730536,11.5871252457125
SAMPLE,0.16686792,2.45041604195945
DOSE,0,NA
SAMPLE,2426.7895,666.318381951126
SAMPLE,1252.7542,333.412198844475
SAMPLE,634.5684,135.966739860035
SAMPLE,434.4168,71.2146365702042
SAMPLE,250.8977,41.1440958615928
SAMPLE,94.3883,21.8211822656898
SAMPLE,15.532989,6.70145647784982
SAMPLE,3.2069145,2.55506188885893
SAMPLE,1.262832,1.52005443093867
DOSE,0,NA
SAMPLE,19624.226,2121.92496397069
SAMPLE,12216.149,1502.22422674537
SAMPLE,4874.5036,1108.16706290173
SAMPLE,2389.8723,1000.75131312846
SAMPLE,720.01696,695.448271936764
SAMPLE,89.4408,544.112175128601
SAMPLE,8.6442465,227.849480430486
SAMPLE,4.6194457,111.302455181279
SAMPLE,2.881229,62.5189940989665
SAMPLE,0.069557005,1.85293338685909
DOSE,0,NA
SAMPLE,16817.478,613.820203036412
SAMPLE,9454.493,504.392909854142
SAMPLE,1564.7253,326.095910932478
SAMPLE,114.94664,175.920308524871
SAMPLE,6.143731,205.197695308516
SAMPLE,5.650537,119.456102800951
SAMPLE,2.3243069,52.7083683201426
SAMPLE,2.255911,26.2398698231289
SAMPLE,0.32208348,14.2265987932874
DOSE,0,NA
SAMPLE,10874.8665,858.145209099161
SAMPLE,4666.042,563.434721034752
SAMPLE,1604.4862,434.897200466833
SAMPLE,644.92214,288.538827627985
SAMPLE,211.55249,249.059019380329
SAMPLE,45.802683,145.837008062244
SAMPLE,8.352409,73.7615661250489
SAMPLE,3.8674509,38.3715596364263
SAMPLE,1.9834768,26.4354839139969
DOSE,0,NA
SAMPLE,32709.534,680.481838196794
SAMPLE,25035.166,271.725360905152
SAMPLE,12324.261,130.405264739201
SAMPLE,5402.886,97.1903067031627
SAMPLE,1467.7947,45.7623256588242
SAMPLE,172.22635,16.4863278190366
SAMPLE,4.861341,4.22068872263378
DOSE,0,NA
SAMPLE,26829.597,1766.00314837398
SAMPLE,16995.815,781.680521915753
SAMPLE,5621.3055,498.770209157246
SAMPLE,1729.1262,316.879231211774
SAMPLE,264.7529,191.66900804433
SAMPLE,71.22322,67.0581631630878
SAMPLE,24.835195,14.3442810028875
SAMPLE,12.301519,5.24913702513117
SAMPLE,9.219209,2.49655919230797
DOSE,0,NA
SAMPLE,35334.03,2208.43284453539
SAMPLE,25570.433,540.199206460646
SAMPLE,10295.096,208.703644280653
SAMPLE,3149.6043,95.4339752455557
SAMPLE,779.6196,54.1921530567784
SAMPLE,344.72662,27.0995246995712
SAMPLE,85.14824,13.0121081059993
SAMPLE,42.26551,6.7108298301588
SAMPLE,34.90422,4.29489855843424
DOSE,0,NA
SAMPLE,12986.331,1874.27562722383
SAMPLE,5574.527,617.636382944053
SAMPLE,1977.6021,339.625407292137
SAMPLE,740.20827,193.163868681335
